# Assembly Part List incl. Component Properties
#
# Date = 2020/06/05 10:01:49
# Job Name =C:\CAx\Prj\ZUKEN\41538289_AB_ADC418AI12\job\PNL\Panel01\Panel.mdgn
# Units = millimeters
# Decimal Digits =3
#
# PCB/PNL Type;Offset-X;Offset-Y;Rotation
#
# NA;0.000;0.000;0.000
# board1;0.000;0.000;0.000
#
#
# Reference;Part_Name;Value;Tolerance;Pos_Tolerance;Neg_Tolerance;Geometry;Rated_Voltage;Technology;Placement_Side;Rotation;Position-X;Positon-Y;Pin_Count;Component_Height_on_Placement_Side;Part_Families;Mounting_Type;Footprint_Specification;Package_Type;Function_Code;EMC_Code;Board# on Panel;Part_Name_SV;Part_Name_CAS;Exclude_from_SAP_BOM;Multipitch_Pair;
C41221;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;55.725;16.900;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41222;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;68.650;17.000;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41223;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;56.975;10.875;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41224;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;55.375;21.900;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41225;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;64.650;11.675;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41226;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;48.450;15.675;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41227;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;64.650;7.300;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41228;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;46.650;7.300;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41229;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;54.775;21.475;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41230;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;68.700;10.750;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41231;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;41.925;13.650;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41232;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;45.650;7.300;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41233;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;48.650;7.300;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41234;A2C02602100;1u;NA;10%;10%;chip_0402_b1200x0700_h0700_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;49.600;11.300;2;0.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0260210000;A2C0260210000;NA;NA;
C41235;A2C02602100;1u;NA;10%;10%;chip_0402_b1200x0700_h0700_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;59.775;13.975;2;0.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0260210000;A2C0260210000;NA;NA;
C41236;A2C00062845;10u;NA;10%;10%;0805_145_m01a;6.3V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;39.000;10.300;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0006284500;A2C0006284500;NA;NA;
C41237;A2C00062845;10u;NA;10%;10%;0805_145_m01a;6.3V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;39.000;12.150;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0006284500;A2C0006284500;NA;NA;
C41238;A2C00050369;47u;NA;20%;10%;1210_h2700_c01a;6.3V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;35.000;12.850;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0005036900;A2C0005036900;NA;NA;
C41239;A2C00050369;47u;NA;20%;10%;1210_h2700_c01a;6.3V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;35.000;9.600;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0005036900;A2C0005036900;NA;NA;
C41240;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;53.050;18.775;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41241;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;45.000;53.300;12.375;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41242;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;52.525;8.975;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41243;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;59.325;8.875;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41244;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;135.000;60.825;18.850;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41245;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;60.025;10.875;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41246;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;54.675;15.300;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41247;A2C00646800;220n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;135.000;59.736;15.839;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0064680000;A2C0064680000;NA;NA;
C41248;A2C02602100;1u;NA;10%;10%;chip_0402_b1200x0700_h0700_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;38.775;19.100;2;0.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0260210000;A2C0260210000;NA;NA;
C41249;A2C00062845;10u;NA;10%;10%;0805_145_m01a;6.3V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;39.000;17.700;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;MEM_SDRAM_LPDDR4_512MByte;NO;board1;A2C0006284500;A2C0006284500;NA;NA;
C41250;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;53.100;29.900;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;board1;A2C0231770000;A2C0231770000;NA;NA;
C41251;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;51.075;30.300;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;board1;A2C0231770000;A2C0231770000;NA;NA;
C41252;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;49.475;30.475;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;board1;A2C0231770000;A2C0231770000;NA;NA;
C41261;A2C03138800;10n;NA;10%;10%;chip_0201_h0300_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;55.075;33.975;2;0.300;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;IC_SUC_S32G275A;NO;board1;A2C0313880000;A2C0313880000;NA;NA;
C41262;A2C03138800;10n;NA;10%;10%;chip_0201_h0300_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;55.875;33.975;2;0.300;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;IC_SUC_S32G275A;NO;board1;A2C0313880000;A2C0313880000;NA;NA;
C41263;A2C03138800;10n;NA;10%;10%;chip_0201_h0300_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;56.675;33.975;2;0.300;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;IC_SUC_S32G275A;NO;board1;A2C0313880000;A2C0313880000;NA;NA;
C41264;A2C03138800;10n;NA;10%;10%;chip_0201_h0300_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;57.475;33.975;2;0.300;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;IC_SUC_S32G275A;NO;board1;A2C0313880000;A2C0313880000;NA;NA;
C41265;A2C03138800;10n;NA;10%;10%;chip_0201_h0300_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;55.075;36.375;2;0.300;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;IC_SUC_S32G275A;NO;board1;A2C0313880000;A2C0313880000;NA;NA;
C41266;A2C03138800;10n;NA;10%;10%;chip_0201_h0300_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;55.075;35.175;2;0.300;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;IC_SUC_S32G275A;NO;board1;A2C0313880000;A2C0313880000;NA;NA;
C41297;A2C01369500;2.2u;NA;10%;10%;0603_m01a;6.3V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;36.325;56.450;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;IC_SUC_S32G275A;NO;board1;A2C0136950000;A2C0136950000;NA;NA;
C41298;A2C01369500;2.2u;NA;10%;10%;0603_m01a;6.3V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;35.075;56.450;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;IC_SUC_S32G275A;NO;board1;A2C0136950000;A2C0136950000;NA;NA;
C41299;A2C01369500;2.2u;NA;10%;10%;0603_m01a;6.3V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;40.875;56.450;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;IC_SUC_S32G275A;NO;board1;A2C0136950000;A2C0136950000;NA;NA;
C41300;A2C03169500;4.7u;NA;10%;10%;0805_145_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;32.850;56.700;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;IC_SUC_S32G275A;NO;board1;A2C0316950000;A2C0316950000;NA;NA;
C41302;A2C00062845;10u;NA;10%;10%;0805_145_m01a;6.3V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;32.850;58.550;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;IC_SUC_S32G275A;NO;board1;A2C0006284500;A2C0006284500;NA;NA;
C41303;A2C00062845;10u;NA;10%;10%;0805_145_m01a;6.3V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;32.850;60.400;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;IC_SUC_S32G275A;NO;board1;A2C0006284500;A2C0006284500;NA;NA;
C41304;A2C00062845;10u;NA;10%;10%;0805_145_m01a;6.3V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;43.100;60.400;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;IC_SUC_S32G275A;NO;board1;A2C0006284500;A2C0006284500;NA;NA;
C41307;A2C03730900;22u;NA;10%;10%;1210_h2700_c01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;36.375;64.250;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;IC_SUC_S32G275A;NO;board1;A2C0373090000;A2C0373090000;NA;NA;
C41308;A2C03730900;22u;NA;10%;10%;1210_h2700_c01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;33.175;64.250;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;IC_SUC_S32G275A;NO;board1;A2C0373090000;A2C0373090000;NA;NA;
C41309;A2C02602100;1u;NA;10%;10%;chip_0402_b1200x0700_h0700_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;68.650;25.000;2;0.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;IC_SUC_S32G275A;NO;board1;A2C0260210000;A2C0260210000;NA;NA;
C41310;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;55.650;30.450;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;board1;A2C0231770000;A2C0231770000;NA;NA;
C41311;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;54.200;30.050;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;board1;A2C0231770000;A2C0231770000;NA;NA;
C41312;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;63.550;30.225;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;board1;A2C0231770000;A2C0231770000;NA;NA;
C41313;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;60.675;30.400;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;board1;A2C0231770000;A2C0231770000;NA;NA;
C41314;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;57.800;29.600;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;board1;A2C0231770000;A2C0231770000;NA;NA;
C41315;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;58.825;30.300;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;board1;A2C0231770000;A2C0231770000;NA;NA;
C41316;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;59.150;31.975;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;board1;A2C0231770000;A2C0231770000;NA;NA;
C41317;A2C00062845;10u;NA;10%;10%;0805_145_m01a;6.3V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;69.150;21.000;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;IC_SUC_S32G275A;NO;board1;A2C0006284500;A2C0006284500;NA;NA;
C94000;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;180.750;11.200;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
C94001;A2C02318800;100n;NA;10%;10%;0603_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;149.950;6.950;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;PS_KL30_FILTER;NO;board1;A2C0231880000;A2C0231880000;NA;NA;
C94002;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;94.100;53.400;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94003;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;94.100;52.200;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
C94004;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;66.725;-17.750;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_QUAD_HMTD_01;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
C94005;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;55.275;-16.150;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_QUAD_HMTD_01;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
C94006;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;55.275;-15.150;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_QUAD_HMTD_01;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94007;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;55.275;-17.150;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_QUAD_HMTD_01;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94008;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;66.725;-15.750;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_QUAD_HMTD_01;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
C94009;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;66.725;-16.750;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_QUAD_HMTD_01;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94010;A2C01817400;10u;NA;10%;10%;1210_h2700_c01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;-5.450;22.550;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;CON_GND_AC;NO;board1;A2C0181740000;A2C0181740000;NA;NA;
C94011;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;180.750;10.200;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94019;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;100.100;-2.700;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94022;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;101.100;-2.700;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
C94025;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;167.700;76.200;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94026;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;121.900;4.300;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
C94027;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;120.900;4.300;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94028;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;168.700;76.200;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
C94029;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;126.600;76.200;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94030;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;-3.700;11.600;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
C94031;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;270.000;-2.700;11.600;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94032;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;158.900;4.200;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
C94033;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;270.000;157.900;4.200;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94034;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;11.600;2.300;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
C94035;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;11.600;3.300;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94036;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;169.500;10.700;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
C94037;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;170.500;10.700;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94038;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;145.300;4.200;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
C94039;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;133.700;10.700;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94040;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;42.600;3.700;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
C94041;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;43.600;3.700;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0317660000;A2C0317660000;NA;NA;
C94042;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;-6.700;73.450;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;CON_GND_AC;NO;board1;A2C0311880000;A2C0311880000;NA;NA;
